鄉鎮市區,交易標的,土地位置建物門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價元平方公尺,車位類別,車位移轉總面積(平方公尺),車位總價元,備註,編號,主建物面積,附屬建物面積,陽台面積,電梯,移轉編號
The villages and towns urban district,transaction sign,land sector position building sector house number plate,land shifting total area square meter,the use zoning or compiles and checks,the non-metropolis land use district,non-metropolis land use,transaction year month and day,transaction pen number,shifting level,total floor number,building state,main use,main building materials,construction to complete the years,building shifting total area,Building present situation pattern - room,building present situation pattern - hall,building present situation pattern - health,building present situation pattern - compartmented,Whether there is manages the organization,total price NTD,the unit price (NTD / square meter),the berth category,berth shifting total area square meter,the berth total price NTD,the note,serial number,,,,,
南區,房地(土地+建物),臺中市南區五權南路４８３號二樓之二,5.14,都市：其他:第三種住宅區。,,,1100629,土地1建物1車位0,二層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0970121,66.84,2,2,2,有,有,5000000,74806,,0.0,0,陽台外推；,RPRRMLTLOHGGFAB38DA,36.46,7.5,0.0,有,
西區,房地(土地+建物)+車位,臺中市西區忠明路３０號８樓之１,47.58,都市：其他:第三種住宅區。,,,1100709,土地1建物2車位3,八層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0920122,486.53,5,2,4,有,有,29500000,60633,坡道平面,73.74,0,,RPQPMLTLPHGGFAB18DA,261.75,40.62,0.0,有,
西區,房地(土地+建物)+車位,臺中市西區臺灣大道二段４９８號八樓之二,20.38,都市：其他:第三種商業區,,,1100731,土地1建物1車位2,八層,二十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1011121,286.04,5,2,2,有,有,24680000,90947,坡道平面,47.66,3000000,其他增建；,RPQNMLLMPHGGFAB27DA,130.17,31.04,0.0,有,
西區,房地(土地+建物),臺中市西區華美西街一段７４號五樓,30.1,都市：其他:第二種住宅區,,,1100803,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0750530,114.50999999999999,3,2,2,有,無,6000000,52397,,0.0,0,頂樓加蓋；,RPUNMLNKQHGGFAB77DA,95.39,12.85,0.0,無,
南區,房地(土地+建物),臺中市南區五權南路４８３號十七樓之三,5.27,都市：其他:第三種住宅區。,,,1100814,土地1建物1車位0,十七層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0970121,68.4,2,0,2,有,有,5400000,78947,,0.0,0,陽台外推；含租約；,RPTNMLOKQHGGFAB77DA,37.34,7.68,0.0,有,
南區,房地(土地+建物)+車位,臺中市南區學府路２０８號１５樓之３,12.95,都市：其他:第二種住宅區,,,1100805,土地3建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0840817,163.11,4,2,2,有,有,8250000,50579,坡道機械,0.0,0,,RPVNMLRKQHGGFAB28DA,102.28,10.38,0.0,有,
西區,房地(土地+建物)+車位,臺中市西區公益路３６３號２樓之１１,12.2,都市：其他:第二種住宅區,,,1100812,土地1建物1車位1,二層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0891021,121.44,3,2,2,有,有,10500000,86462,坡道平面,12.81,0,陽台外推；,RPOOMLRKQHGGFAB67DA,70.75,7.75,0.0,有,
南區,房地(土地+建物),臺中市南區正氣街７３巷１１之４號,29.1,都市：其他:第二種住宅區,,,1100810,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0680727,71.34,2,2,1,有,無,3500000,49061,,0.0,0,其他增建；,RPXNMLNLQHGGFAB18DA,71.34,0.0,0.0,無,
西區,房地(土地+建物)+車位,臺中市西區公館路４３號８樓之２,17.44,都市：其他:第二種住宅區,,,1100806,土地1建物1車位1,八層,十三層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0830727,161.89000000000001,3,2,2,有,有,9300000,57446,坡道機械,0.0,1000000,,RPVRMLNLQHGGFAB38DA,101.01,17.53,0.0,有,
中區,房地(土地+建物),臺中市中區中華路一段１２１號１２樓之１１,1.65,都市：其他:第一種商業區,,,1100811,土地1建物1車位0,十二層,十九層,住宅大樓(11層含以上有電梯),集合住宅,鋼骨鋼筋混凝土造,0850520,34.42,1,1,2,有,有,1950000,56653,,0.0,0,夾層；,RPRNMLOLQHGGFAB67DA,19.39,3.89,0.0,有,
西區,房地(土地+建物)+車位,臺中市西區五權西三街１３３號１５樓,22.17,都市：其他:第二種住宅區,,,1100808,土地3建物1車位2,十五層，十六層,二十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0941117,312.37,4,2,3,有,有,23000000,73631,坡道平面,39.64,0,,RPSOMLOLQHGGFAB87DA,169.84,26.31,0.0,有,
南區,房地(土地+建物)+車位,臺中市南區福田一街３９號十二樓之２,18.15,都市：其他:第三種住宅區。,,,1100820,土地1建物1車位1,十二層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1080709,138.70999999999998,2,2,1,有,有,11000000,79302,坡道平面,38.43,0,,RPXPMLOLQHGGFAB48DA,58.13,9.58,0.0,有,0001
南區,房地(土地+建物)+車位,臺中市南區忠明南路５８２之２３號６樓,5.78,都市：其他:第二種住宅區,,,1100818,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0940602,64.99,3,2,2,有,有,3500000,53854,坡道平面,19.05,0,親友、員工、共有人或其他特殊關係間之交易；,RPUOMLPLQHGGFAB18DA,34.44,5.21,0.0,有,
南區,房地(土地+建物)+車位,臺中市南區忠明南路８１７號５樓之１,11.41,都市：其他:第二種住宅區,,,1100803,土地2建物1車位1,五層,十八層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0931224,166.01,4,2,2,有,有,11500000,69273,坡道平面,26.58,0,陽台外推；,RPVNMLQLQHGGFAB28DA,90.61,12.71,0.0,有,
東區,房地(土地+建物),臺中市東區進化路２５９號８樓之１,17.41,都市：其他:第二種住宅區,,,1100816,土地1建物1車位0,八層,十六層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0880519,132.68,3,2,2,有,有,7800000,58788,,0.0,0,,RPWNMLQJRHGGFAB28DA,79.58,8.37,0.0,有,0002
西區,房地(土地+建物)+車位,臺中市西區精美街３４－１號五樓,41.08,都市：其他:第二種住宅區,,,1100818,土地1建物1車位2,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0800413,199.95000000000002,3,2,2,有,有,12500000,62516,升降機械,0.0,0,,RPQNMLRJRHGGFAB77DA,131.63,21.11,0.0,有,
東區,房地(土地+建物)+車位,臺中市東區東英路５８７號七樓,22.16,都市：其他:第二種住宅區,,,1100806,土地1建物1車位1,七層,七層,華廈(10層含以下有電梯),集合住宅,鋼筋混凝土造,1080909,85.02000000000001,1,1,1,有,有,5650000,66455,坡道機械,0.0,0,,RPRQMLRJRHGGFAB18DA,49.1,2.96,0.0,有,0003
南區,房地(土地+建物)+車位,臺中市南區建成路１０９５巷３號１４樓之１,13.79,都市：其他:第二種住宅區,,,1100816,土地2建物1車位1,十四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870507,146.99,3,2,2,有,有,7000000,47622,坡道平面,0.0,0,親友、員工、共有人或其他特殊關係間之交易；,RPQNMLKKRHGGFAB17DA,91.96,13.33,0.0,有,
東區,土地,花園段六小段7-14地號,23.0,都市：其他:第二種住宅區,,,1100811,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3074180,133660,,0.0,0,畸零地或有合併使用效益；政府機關標讓售；,RPSPMLTJRHGGFAB38DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區崇德路二段１６８號十七樓之１,9.46,都市：其他:第四種商業區,,,1100712,土地1建物1車位1,十七層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990909,135.32,1,2,1,有,有,10330000,82371,坡道平面,24.48,1200000,陽台外推；,RPTPMLMKPHGGFBB77DA,65.23,5.23,0.0,有,
北屯區,土地,太順段33地號,271.76,都市：其他:第二種住宅區,,,1100728,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,32058000,117964,,0.0,0,,RPQPMLSLPHGGFBB18DA,0.0,0.0,0.0,無,
北屯區,房地(土地+建物),臺中市北屯區松和街３號三樓,19.81,都市：其他:第二種住宅區,,,1100627,土地1建物1車位0,三層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0810917,137.43,4,2,2,有,無,7850000,57120,,0.0,0,陽台外推；,RPQPMLKMPHGGFBB47DA,91.73,16.73,0.0,有,
北屯區,房地(土地+建物),臺中市北屯區松竹北路５７號,120.35,都市：其他:第二種住宅區,,,1100701,土地2建物1車位0,全,四層,透天厝,機械室，住宅,鋼筋混凝土造,0941216,256.57,6,2,4,有,無,22000000,85747,,0.0,0,,RPVOMLNJQHGGFBB97DA,246.13,10.44,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區和福路１６８號四樓之１,17.83,都市：其他:第二種商業區,,,1100729,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010807,169.52,2,2,2,有,有,9300000,54861,坡道平面,34.66,0,,RPPPMLMKQHGGFBB47DA,81.85,9.88,0.0,有,
北屯區,房地(土地+建物),臺中市北屯區安順東六街２７號６樓之２,13.11,都市：其他:第二種住宅區,,,1100814,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0850827,80.84,2,2,1,有,無,5300000,65562,,0.0,0,,RPPOMLRKQHGGFBB87DA,57.23,5.16,0.0,有,
北區,房地(土地+建物),臺中市北區美德街３２８號５樓,12.34,都市：其他:第二種住宅區,,,1100717,土地1建物1車位0,五層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820906,86.19,3,2,2,有,有,5960000,69150,,0.0,0,,RPUQMLRKQHGGFBB58DA,57.23,9.82,0.0,有,0004
北區,房地(土地+建物)+車位,臺中市北區育興街１巷９號,31.86,非都市： ; 非都市編定：,,,1100801,土地2建物1車位1,一層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0780602,121.14,3,2,2,有,有,7600000,62737,坡道平面,0.0,0,其他增建；,RPRPMLSKQHGGFBB28DA,74.2,2.63,0.0,有,0005
北區,房地(土地+建物),臺中市北區北興街３０２號,69.0,都市：其他:第二種住宅區,,,1100807,土地1建物1車位0,全,二層,透天厝,住商用,鋼筋混凝土加強磚造,0630323,110.96,5,2,2,有,無,15000000,135184,,0.0,0,其他增建；,RPUSMLKLQHGGFBB18DA,110.96,0.0,0.0,有,
北屯區,土地,榮德段169地號,950.45,,,,1100619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,186882231,196625,,0.0,0,,RPSNMLOLQHGGFBB87DA,0.0,0.0,0.0,無,
北屯區,土地,榮德段168地號,764.94,,,,1100619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,150406328,196625,,0.0,0,,RPTNMLOLQHGGFBB97DA,0.0,0.0,0.0,無,
北屯區,土地,榮德段184地號,487.07,,,,1100619,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,95770138,196625,,0.0,0,,RPUNMLOLQHGGFBB08DA,0.0,0.0,0.0,無,
北屯區,土地,榮德段183地號,2574.35,,,,1100619,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,400128548,155429,,0.0,0,,RPWNMLOLQHGGFBB28DA,0.0,0.0,0.0,無,
北區,房地(土地+建物),臺中市北區大德街８２巷１６之３號,23.8,都市：其他:第二種住宅區,,,1100805,土地1建物1車位0,四層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700303,87.94999999999999,3,2,1,有,無,4550000,51734,,0.0,0,,RPRNMLPLQHGGFBB87DA,65.55,12.97,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區中清路二段４１５巷８６號十三樓之８,20.47,都市：其他:第二種住宅區,,,1100724,土地1建物1車位1,十三層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1091022,109.71000000000001,2,1,1,有,有,11300000,102999,坡道平面,23.17,0,,RPVPMLKMQHGGFBB08DA,48.8,5.01,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區松竹路一段９３１號,48.34,都市：其他:第三種住宅區。,,,1100727,土地1建物1車位2,全,二層,透天厝,店舖、住宅、梯間,鋼筋混凝土造,1070801,389.04,0,0,0,無,有,42000000,123301,坡道平面,71.12,2800000,,RPXOMLMJRHGGFBB18DA,237.96,14.15,0.0,有,
北屯區,房地(土地+建物),臺中市北屯區三光巷５０號,141.0,都市：其他:第二種住宅區,,,1100806,土地1建物1車位0,全,四層,透天厝,店舖、住宅、樓梯間、停車空間、人行道、機電設備空間,鋼筋混凝土造,1081220,366.07,4,3,6,有,無,38000000,103805,,0.0,0,土地交易價格＄28120000元；建物交易價格＄9880000元,RPRQMLMJRHGGFBB77DA,336.23,29.84,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區興安路二段４６１巷５８弄１６號５樓,23.67,都市：其他:第二種住宅區,,,1100812,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,0841218,159.99,4,2,4,有,有,9600000,60004,坡道平面,0.0,0,,RPQNMLPJRHGGFBB67DA,94.7,10.49,0.0,有,
北屯區,房地(土地+建物),臺中市北屯區崇德七路９１號六樓,13.93,都市：其他:第二種住宅區,,,1100813,土地2建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821110,97.05000000000001,3,2,2,有,有,5980000,61618,,0.0,0,含土地增值稅或其他稅費；含仲介費；含地政士服務費；,RPOQMLRJRHGGFBB97DA,67.78,13.45,0.0,有,
北區,房地(土地+建物),臺中市北區武昌路４３號,19.8,都市：其他:第二種住宅區,,,1100824,土地1建物1車位0,一層，騎樓，夾層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0770711,87.42,4,3,2,有,無,5650000,64631,,0.0,0,,RPPNMLSJRHGGFBB87DA,81.76,0.0,0.0,無,
北區,車位,臺中市北區英才路３８６號,0.06,都市：其他:第二之一種商業區,,,1100823,土地1建物1車位1,一層,二十四層,其他,店舖,鋼筋混凝土造,0990917,30.08,0,0,0,有,有,500000,,坡道平面,29.75,500000,僅車位交易；,RPTNMLSJRHGGFBB28DA,0.0,0.0,0.0,有,
北區,車位,臺中市北區英才路３８０號,0.11,都市：其他:第二之一種商業區,,,1100823,土地1建物1車位2,一層,二十四層,其他,店舖,鋼筋混凝土造,0990917,64.07,0,0,0,有,有,1000000,,坡道平面,64.12,1000000,僅車位交易；,RPVNMLSJRHGGFBB48DA,0.0,0.0,0.0,有,
北屯區,房地(土地+建物)+車位,臺中市北屯區瀋陽路二段１７５號七樓之１２,8.78,都市：其他:第二種住宅區,,,1100814,土地1建物1車位1,七層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961231,85.69999999999999,1,1,1,有,有,7150000,83431,坡道機械,13.0,0,陽台外推；,RPQOMLRJRHGGFBB97DA,43.4,5.61,0.0,有,
北屯區,房地(土地+建物),臺中市北屯區松義街２９１號,86.0,都市：其他:第二種住宅區,,,1100802,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,0771111,127.74,3,2,2,有,無,11700000,91592,,0.0,0,,RPRQMLSJRHGGFBB38DA,110.7,17.04,0.0,無,
北屯區,房地(土地+建物)+車位,臺中市北屯區太順路６６號六樓之３,20.23,都市：其他:第三種住宅區。,,,1100628,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1050602,173.60000000000002,3,2,2,有,有,10880000,62673,坡道平面,24.06,0,,RPQRMLSJRHGGFBB38DA,87.96,13.44,0.0,有,
北屯區,土地,建安段434地號,23.5,,,,1100804,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1279569,54450,,0.0,0,包含公共設施保留地用地；,RPROMLTJRHGGFBB28DA,0.0,0.0,0.0,無,0006
北區,房地(土地+建物)+車位,臺中市北區進化北路３９２之２號８樓之２,41.31,都市：其他:第三種住宅區。,,,1100824,土地1建物1車位2,八層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0800128,380.15,0,0,0,無,有,13350000,35117,升降機械,43.34,0,,RPSQMLTJRHGGFBB58DA,331.95,32.39,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區龍富十路１００號十三樓之２,52.35,都市：其他:第一之B種住宅區,,,1100729,土地1建物1車位2,十三層,二十層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070109,236.95,3,2,2,有,有,23400000,98755,坡道平面,66.36,0,,RPUOMLTJQHGGFCB58DA,98.78,13.9,0.0,有,0007
西屯區,房地(土地+建物),臺中市西屯區逢甲路２５３巷５５號二樓之５,11.02,都市：其他:第三之二種住宅區,,,1100804,土地1建物1車位0,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0810807,75.96,2,1,1,有,有,5550000,73065,,0.0,0,,RPRNMLLKQHGGFCB47DA,48.8,11.75,0.0,有,
南屯區,車位,向上路三段３７７號等公共設施,4.27,都市：其他:第一之B種住宅區,,,1100805,土地2建物1車位1,,,其他,,,,24.52,0,0,0,有,有,1600000,,坡道平面,24.52,1600000,僅車位交易；,RPVNMLLKQHGGFCB87DA,0.0,0.0,0.0,有,0008
西屯區,房地(土地+建物),臺中市西屯區永昌街６７號,26.4,都市：其他:第二種住宅區,,,1100731,土地2建物1車位0,一層，騎樓，夾層,五層,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0770121,123.17,8,0,5,有,無,13000000,105545,,0.0,0,夾層；,RPVPMLLKQHGGFCB08DA,104.99,5.85,0.0,無,0009
南屯區,房地(土地+建物)+車位,臺中市南屯區春安三街１９５號十二樓之２,11.28,都市：其他:第五種住宅區,,,1100806,土地1建物1車位1,十二層,十五層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090814,116.13,2,2,1,有,有,7600000,65444,坡道平面,35.95,0,,RPWNMLMKQHGGFCB08DA,49.22,3.58,0.0,有,0010
南屯區,房地(土地+建物),臺中市南屯區干城街２８０巷２弄１８號,89.0,都市：其他:第二種住宅區,,,1100616,土地2建物1車位0,全,二層,透天厝,住家用,加強磚造,0640806,79.06,5,2,3,有,無,19200000,242854,,0.0,0,其他增建；,RPRNMLNKQHGGFCB67DA,79.06,0.0,0.0,無,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路２６７號七樓之２,10.65,都市：其他:第六種新市政中心專用區,,,1100816,土地1建物1車位1,七層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,144.55,3,2,2,有,有,14380000,114687,坡道平面,34.86,1800000,陽台外推；,RPTQMLQKQHGGFCB48DA,64.38,13.57,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區上安路１８巷８２號五樓之１,22.64,都市：其他:第三之二種住宅區,,,1100816,土地1建物1車位1,五層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960123,153.76,3,2,2,有,有,13500000,95852,坡道機械,23.35,1000000,陽台外推；,RPQRMLQKQHGGFCB28DA,82.65,12.72,0.0,有,
西屯區,土地,廣昌段319-2地號,3.45,都市：其他:道路用地,,,1100816,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,217165,62946,,0.0,0,包含公共設施保留地用地；,RPTPMLRKQHGGFCB48DA,0.0,0.0,0.0,無,0011
南屯區,房地(土地+建物)+車位,臺中市南屯區文心南路２８８號十四樓之５,27.17,都市：其他:第二種商業區,,,1100731,土地1建物1車位2,十四層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1031125,318.99,4,2,3,有,有,28800000,90285,坡道平面,53.92,0,,RPWNMLTKQHGGFCB78DA,157.76,26.8,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區工業區三十八路４０巷８號四樓之３,7.77,都市：其他:第二種住宅區,,,1100806,土地1建物1車位1,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830617,53.78,1,0,1,有,有,2180000,40536,坡道機械,0.0,0,,RPOUMLOLQHGGFCB28DA,23.11,2.91,0.0,有,0012
西屯區,房地(土地+建物)+車位,臺中市西屯區國安一路１３３號十一樓之１,9.84,都市：其他:第六種住宅區,,,1100815,土地1建物1車位1,十一層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,119.78,2,2,1,有,有,11150000,93087,坡道平面,22.28,0,陽台外推；,RPQRMLPLQHGGFCB28DA,54.33,12.77,0.0,有,
南屯區,房地(土地+建物)+車位,臺中市南屯區大英西一街１０５號十四樓之３,13.81,都市：其他:第二種住宅區,,,1100816,土地1建物1車位1,十四層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0850110,201.38,4,2,2,有,有,16000000,79452,坡道平面,0.0,0,,RPVPMLQLQHGGFCB68DA,115.74,19.77,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區市政北一路２６７號九樓之７,10.21,都市：其他:第六種新市政中心專用區,,,1100816,土地1建物1車位1,九層,二十八層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951113,141.98000000000002,3,2,2,有,有,14500000,102127,坡道平面,32.11,0,,RPTQMLKMQHGGFCB08DA,64.38,13.57,0.0,有,
南屯區,房地(土地+建物),臺中市南屯區大昌街８７之８號,27.08,都市：其他:第二種住宅區,,,1100806,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0770712,96.1,3,2,2,有,無,5280000,54943,,0.0,0,,RPVPMLLMQHGGFCB28DA,80.22,10.49,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區青海路二段１７５號八樓之７,6.12,都市：其他:第三之二種住宅區,,,1100813,土地1建物1車位0,八層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830328,56.370000000000005,1,1,1,有,有,3300000,58542,,0.0,0,陽台外推；,RPXNNLKMQHGGFCB28DA,44.28,4.39,0.0,有,
南屯區,房地(土地+建物),臺中市南屯區惠德街３６８號,134.81,都市：其他:第二種住宅區,,,1100705,土地3建物1車位0,全,四層,透天厝,店舖、住房、人行道、儲藏室,鋼筋混凝土造,0790711,402.36,4,3,3,有,有,25000000,62133,,0.0,0,,RPQPMLLJRHGGFCB57DA,366.74,35.62,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區福瑞街２７巷１１號四樓之１７,5.37,都市：其他:第一種之一住宅區,,,1100828,土地1建物1車位0,四層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830316,28.57,1,0,1,有,有,1500000,52503,,0.0,0,,RPSRMLLJRHGGFCB97DA,15.03,3.46,0.0,有,
西屯區,房地(土地+建物)+車位,臺中市西屯區四川路８７巷５１號六樓之１,24.07,都市：其他:第二種住宅區,,,1100814,土地1建物1車位1,六層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861121,173.68,4,2,2,有,有,11350000,65350,坡道平面,14.99,0,,RPSOMLMJRHGGFCB77DA,94.64,15.42,0.0,有,
南屯區,車位,向上路三段３７７號等公共設施,4.27,都市：其他:第一之B種住宅區,,,1100824,土地2建物1車位1,,,其他,,,,24.52,0,0,0,有,有,1700000,,坡道平面,24.52,1700000,僅車位交易；,RPVOMLMJRHGGFCB08DA,0.0,0.0,0.0,有,0008
南屯區,車位,向上路三段３７７號等公共設施,4.27,都市：其他:第一之B種住宅區,,,1100824,土地2建物1車位1,,,其他,,,,24.52,0,0,0,有,有,1600000,,坡道平面,24.52,1600000,僅車位交易；,RPWOMLMJRHGGFCB18DA,0.0,0.0,0.0,有,0008
南屯區,房地(土地+建物)+車位,臺中市南屯區龍德路一段１２３號十樓,73.08,都市：其他:第一之B種住宅區,,,1100802,土地1建物1車位2,十層,十二層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1060606,229.03,3,2,2,有,有,26880000,117365,坡道平面,0.0,0,,RPUQMLQJRHGGFCB58DA,99.93,20.79,0.0,有,
南屯區,房地(土地+建物),臺中市南屯區永春東一路８６１號,83.41,都市：其他:第二種住宅區,,,1100811,土地4建物1車位0,全,五層,透天厝,住宅、停車空間,ＲＣ造,0930901,244.69,4,3,3,有,有,22600000,92362,,0.0,0,,RPWQMLQJRHGGFCB78DA,224.18,20.51,0.0,無,
西屯區,房地(土地+建物),臺中市西屯區西屯路二段２６８之８巷１號四樓之７,5.29,都市：其他:第三之二種住宅區,,,1100817,土地1建物1車位0,四層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860408,51.2,2,1,1,有,有,3750000,73242,,0.0,0,其他增建；,RPVPMLRJRHGGFCB68DA,17.96,17.78,0.0,有,0015
南屯區,房地(土地+建物),臺中市南屯區楓樹西街４７９號,144.71,都市：其他:第二之二種住宅區,,,1100809,土地2建物1車位0,全,五層,透天厝,住宅、停車空間、水箱,鋼筋混凝土造,1000607,350.93,4,2,4,有,有,33500000,95461,,0.0,0,,RPSNMLSJRHGGFCB28DA,293.35,47.35,0.0,有,
南屯區,土地,寶文段564-4地號,162.87,都市：其他:道路用地,,,1100824,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3547000,21778,,0.0,0,包含公共設施保留地用地；,RPQQMLSJRHGGFCB38DA,0.0,0.0,0.0,無,
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段５２２號八樓之２,8.75,都市：其他:第五種住宅區,,,1100823,土地1建物1車位1,八層,二十四層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1090722,107.05,1,1,1,有,有,12000000,112097,坡道平面,0.0,0,,RPSPMLSJRHGGFCB48DA,45.49,7.48,0.0,有,0016
西屯區,房地(土地+建物)+車位,臺中市西屯區市政南一路２５８號七樓之３,45.75,都市：其他:第一之C種住宅區,,,1100828,土地1建物1車位2,七層,二十一層,住宅大樓(11層含以上有電梯),集合住宅,鋼筋混凝土造,1070331,274.63,3,2,2,有,有,37000000,159728,坡道平面,63.02,3200000,含傢俱設備費；,RPORMLSJRHGGFCB28DA,115.65,25.92,0.0,有,0017
西屯區,房地(土地+建物),臺中市西屯區河南路二段３２３號五樓之１３,2.46,都市：其他:第三種商業區,,,1100820,土地1建物1車位0,五層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860621,33.760000000000005,1,0,1,有,有,2250000,66647,,0.0,0,陽台外推；,RPPNMLTJRHGGFCB08DA,17.4,3.7,0.0,有,
豐原區,房地(土地+建物),臺中市豐原區民生街６６號,84.0,都市：其他:第三種住宅區。,,,1100621,土地1建物1車位0,全,四層,透天厝,儲藏室、人行道、店舖、住房、梯間,鋼筋混凝土造,0800708,279.5,5,3,4,有,無,23680000,84723,,0.0,0,其他增建；,RPRNMLQKPHGGFDB97DA,271.91,7.59,0.0,無,
豐原區,房地(土地+建物)+車位,臺中市豐原區直興街１２９巷２４號十樓之３,12.77,都市：其他:第三種住宅區。,,,1100716,土地2建物1車位1,十層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0841020,114.19,3,2,1,有,有,5880000,51493,坡道平面,0.0,0,,RPTNMLNLPHGGFDB97DA,61.83,10.31,0.0,有,
